Month,Day,Hour,Wind Speed,Temperature,Radiation
10,19,12,3.399,32.818,914.419
10,19,13,2.927,33.712,834.756
10,19,14,2.103,34.715,676.421
10,19,15,1.572,35.116,471.827
10,19,16,0.101,34.993,227.477
10,19,17,0.222,33.919,38.622
10,20,7,0.110,26.951,190.040
10,20,8,2.175,28.685,446.476
10,20,9,3.080,30.009,644.441
10,20,10,3.655,31.244,814.467
10,20,11,3.339,32.223,875.177
10,20,12,2.027,33.303,850.175
10,20,13,1.067,34.067,797.304
10,20,14,0.986,34.208,487.657
10,20,15,0.454,33.372,82.492
10,20,16,0.022,33.482,176.822
10,20,17,1.289,32.354,35.262
10,21,7,0.157,25.465,48.991
10,21,8,0.183,26.133,85.620
10,21,9,0.429,26.583,167.903
10,21,10,0.719,27.896,537.216
10,21,11,0.410,30.076,798.328
10,21,12,0.319,31.616,910.632
10,21,13,0.541,32.284,501.724
10,21,14,0.565,32.409,483.131
10,21,15,0.021,32.121,115.042
10,21,16,0.016,31.279,10.851
10,21,17,2.301,27.764,-1.391
10,22,7,0.991,24.590,124.588
10,22,8,2.094,26.628,427.363
10,22,9,3.419,28.840,683.253
10,22,10,3.848,29.592,799.190
10,22,11,3.144,30.727,912.337
10,22,12,2.620,31.946,890.855
10,22,13,2.533,32.853,845.982
10,22,14,2.667,33.469,703.061
10,22,15,2.249,33.424,439.087
10,22,16,2.103,33.090,225.600
10,22,17,1.036,31.710,23.985
10,23,7,3.203,26.793,158.832
10,23,8,3.645,27.824,317.522
10,23,9,3.624,28.674,589.209
10,23,10,3.168,29.628,707.117
10,23,11,2.910,30.554,723.144
10,23,12,1.755,32.042,784.046
10,23,13,1.019,33.544,953.892
10,23,14,2.088,33.260,687.023
10,23,15,2.356,31.944,309.137
10,23,16,1.495,31.367,145.071
10,23,17,0.238,30.943,22.946
10,24,7,2.103,26.307,218.180
10,24,8,2.512,27.585,446.006
10,24,9,2.352,29.166,643.327
10,24,10,2.011,30.755,807.185
10,24,11,1.274,32.458,884.023
10,24,12,1.345,33.342,875.490
10,24,13,1.076,33.689,787.324
10,24,14,0.911,33.635,509.241
10,24,15,0.297,32.948,262.597
10,24,16,0.857,32.677,169.622
10,24,17,1.401,31.640,28.466
10,25,7,0.022,26.329,183.987
10,25,8,0.057,27.836,242.851
10,25,9,0.375,29.143,439.926
10,25,10,0.661,30.346,619.432
10,25,11,0.722,31.401,645.323
10,25,12,1.776,32.477,870.493
10,25,13,1.387,33.048,764.575
10,25,14,2.283,32.550,491.262
10,25,15,3.505,29.300,193.485
10,25,16,2.335,28.271,23.337
10,25,17,1.916,28.411,4.773
10,26,7,1.266,25.224,222.023
10,26,8,1.758,26.843,393.059
10,26,9,1.548,27.781,453.780
10,26,10,1.539,29.653,800.766
10,26,11,3.261,29.362,832.141
10,26,12,2.383,30.206,915.602
10,26,13,1.972,29.658,263.514
10,26,14,1.603,29.378,356.978
10,26,15,3.121,29.497,432.169
10,26,16,3.004,29.025,155.893
10,26,17,1.867,28.783,17.233
10,27,7,2.091,26.015,245.142
10,27,8,3.001,27.377,488.931
10,27,9,2.794,28.552,662.207
10,27,10,2.321,29.657,801.516
10,27,11,2.444,30.124,701.643
10,27,12,1.696,31.388,773.673
10,27,13,1.641,31.740,568.010
10,27,14,2.015,30.502,520.880
10,27,15,2.181,31.951,421.253
10,27,16,2.869,31.748,243.785
10,27,17,2.006,30.832,31.474
10,28,7,0.968,25.900,130.683
10,28,8,1.203,27.035,194.669
10,28,9,1.923,27.608,359.795
10,28,10,3.438,28.372,517.510
10,28,11,2.727,28.806,308.027
10,28,12,2.111,29.772,431.473
10,28,13,2.087,30.756,584.459
10,28,14,3.236,31.669,604.422
10,28,15,2.293,31.612,296.506
10,28,16,0.653,29.463,24.553
10,28,17,2.926,27.898,-0.071
10,29,7,1.900,26.145,224.879
10,29,8,3.129,27.967,458.975
10,29,9,3.015,29.281,630.887
10,29,10,3.693,30.105,761.053
10,29,11,3.646,30.304,678.264
10,29,12,3.665,31.190,772.620
10,29,13,3.664,31.687,657.044
10,29,14,3.302,32.100,620.710
10,29,15,3.217,31.741,388.510
10,29,16,3.108,31.322,215.728
10,29,17,2.203,30.712,40.674
10,30,7,2.131,26.328,76.684
10,30,8,2.844,26.975,181.073
10,30,9,3.201,27.206,314.210
10,30,10,3.796,27.906,293.403
10,30,11,3.221,27.211,179.603
10,30,12,3.129,26.808,134.113
10,30,13,3.178,27.302,182.103
10,30,14,3.260,26.028,38.917
10,30,15,1.915,24.400,16.400
10,30,16,1.496,24.697,16.224
10,30,17,0.722,24.719,-0.366
10,31,7,2.116,23.218,17.233
10,31,8,1.078,22.890,98.072
10,31,9,1.473,23.793,138.425
10,31,10,2.328,24.911,231.871
10,31,11,3.008,25.519,372.328
10,31,12,3.681,26.049,454.731
10,31,13,3.212,26.481,373.011
10,31,14,3.058,26.483,250.118
10,31,15,3.350,26.409,234.627
10,31,16,3.788,26.262,144.448
10,31,17,2.972,25.791,11.976
11,1,7,0.520,24.418,94.092
11,1,8,0.934,25.640,243.936
11,1,9,1.090,26.851,350.799
11,1,10,2.153,27.597,407.510
11,1,11,2.211,27.537,308.084
11,1,12,1.209,26.587,294.619
11,1,13,2.789,27.738,315.899
11,1,14,2.992,28.259,388.851
11,1,15,3.360,28.431,226.419
11,1,16,1.886,26.620,94.955
11,1,17,2.270,26.962,20.226
11,2,7,0.198,24.830,49.313
11,2,8,1.357,24.677,96.068
11,2,9,1.017,26.242,351.367
11,2,10,2.055,27.942,548.295
11,2,11,1.926,27.854,276.151
11,2,12,2.023,28.305,364.049
11,2,13,0.955,27.717,256.878
11,2,14,2.830,28.145,310.045
11,2,15,2.348,27.491,172.618
11,2,16,1.791,26.871,52.549
11,2,17,1.111,26.381,1.473
11,3,7,2.300,25.010,213.556
11,3,8,4.392,25.781,300.772
11,3,9,3.898,26.369,348.750
11,3,10,3.803,27.089,388.750
11,3,11,4.151,28.214,557.460
11,3,12,4.902,28.989,590.516
11,3,13,4.633,29.245,494.406
11,3,14,4.253,29.015,367.880
11,3,15,3.914,27.655,265.843
11,3,16,3.366,28.786,115.175
11,3,17,3.764,26.862,5.992
11,4,7,2.389,22.602,32.334
11,4,8,1.780,22.697,58.235
11,4,9,1.521,22.950,121.732
11,4,10,1.593,23.533,129.807
11,4,11,2.328,24.005,174.371
11,4,12,2.476,24.648,267.295
11,4,13,2.723,25.061,265.458
11,4,14,2.684,25.384,206.531
11,4,15,2.527,25.278,85.101
11,4,16,2.544,24.751,30.281
11,4,17,1.740,24.537,0.571
11,5,7,0.074,23.613,129.549
11,5,8,2.177,25.292,223.179
11,5,9,2.824,26.772,448.464
11,5,10,3.055,27.822,491.194
11,5,11,3.034,29.119,711.738
11,5,12,2.225,29.414,520.326
11,5,13,3.151,27.017,244.318
11,5,14,0.889,24.679,49.211
11,5,15,0.866,24.900,83.844
11,5,16,0.977,25.144,68.318
11,5,17,0.152,25.116,15.609
11,6,7,2.785,23.662,75.249
11,6,8,2.437,23.988,72.703
11,6,9,3.563,24.492,102.158
11,6,10,3.091,24.891,220.588
11,6,11,2.905,25.776,311.994
11,6,12,2.477,26.155,302.029
11,6,13,2.187,26.364,205.895
11,6,14,1.945,26.224,179.964
11,6,15,2.122,26.524,174.775
11,6,16,1.528,26.338,76.899
11,6,17,0.465,26.047,9.352
11,7,7,2.014,25.758,310.204
11,7,8,3.143,26.921,357.133
11,7,9,2.882,27.893,471.776
11,7,10,3.278,28.211,392.415
11,7,11,3.533,29.007,696.438
11,7,12,3.314,29.482,651.268
11,7,13,3.730,30.162,814.138
11,7,14,3.316,29.313,377.531
11,7,15,2.682,29.043,272.111
11,7,16,2.647,28.802,102.262
11,7,17,2.777,27.736,20.777
11,8,7,1.042,24.511,83.247
11,8,8,2.728,25.254,182.840
11,8,9,3.805,26.728,525.497
11,8,10,3.118,27.343,448.449
11,8,11,2.633,28.012,368.429
11,8,12,2.896,28.454,386.398
11,8,13,3.208,29.154,548.230
11,8,14,2.920,29.342,505.702
11,8,15,3.797,28.801,359.811
11,8,16,1.978,28.167,98.221
11,8,17,0.487,27.607,3.712
11,9,7,0.417,24.346,228.591
11,9,8,1.769,26.699,464.385
11,9,9,2.959,28.068,676.000
11,9,10,3.380,29.291,830.760
11,9,11,3.932,29.819,905.823
11,9,12,3.996,30.363,904.642
11,9,13,4.154,30.884,826.422
11,9,14,4.138,30.795,672.389
11,9,15,4.170,30.654,464.326
11,9,16,3.865,30.395,249.243
11,9,17,3.269,29.527,37.542
11,10,7,0.216,23.820,86.835
11,10,8,0.618,24.922,177.183
11,10,9,1.308,26.167,258.635
11,10,10,1.896,27.008,356.382
11,10,11,1.836,28.260,504.022
11,10,12,2.971,28.713,386.247
11,10,13,3.350,28.780,288.270
11,10,14,2.257,29.067,307.308
11,10,15,1.678,28.346,127.759
11,10,16,1.292,28.000,42.450
11,10,17,2.613,27.209,-2.279
11,11,7,0.022,24.476,14.156
11,11,8,0.173,25.087,58.080
11,11,9,1.066,26.197,245.943
11,11,10,2.277,27.894,419.353
11,11,11,3.534,29.521,725.734
11,11,12,3.489,30.014,568.007
11,11,13,4.010,30.575,764.925
11,11,14,3.577,30.136,556.886
11,11,15,3.083,30.170,408.152
11,11,16,3.178,29.733,161.099
11,11,17,1.343,28.869,12.652
11,12,7,1.956,23.953,117.681
11,12,8,2.382,24.858,260.013
11,12,9,2.287,26.318,558.931
11,12,10,1.267,28.691,616.859
11,12,11,1.278,30.364,664.513
11,12,12,0.634,30.945,516.328
11,12,13,2.373,30.718,497.529
11,12,14,3.009,30.352,414.753
11,12,15,2.925,29.345,212.870
11,12,16,2.002,28.759,103.134
11,12,17,2.030,28.641,37.154
11,13,7,0.068,24.959,125.722
11,13,8,1.367,26.338,253.667
11,13,9,3.174,27.594,619.061
11,13,10,2.028,28.737,672.669
11,13,11,1.186,30.745,852.332
11,13,12,0.768,31.653,662.798
11,13,13,1.196,31.662,467.429
11,13,14,2.039,30.465,123.359
11,13,15,2.540,29.969,207.817
11,13,16,3.291,29.013,116.495
11,13,17,3.125,27.800,15.655
11,14,7,2.057,24.426,84.445
11,14,8,1.929,25.347,161.099
11,14,9,2.034,26.258,337.430
11,14,10,3.769,27.927,624.359
11,14,11,3.724,29.069,544.195
11,14,12,3.521,30.217,738.956
11,14,13,2.943,31.462,736.554
11,14,14,3.307,32.079,647.405
11,14,15,2.730,32.212,422.315
11,14,16,1.525,31.803,140.896
11,14,17,0.022,30.969,-0.132
11,15,7,0.020,24.444,60.765
11,15,8,0.388,25.159,35.610
11,15,9,2.385,25.891,119.078
11,15,10,2.192,26.379,109.691
11,15,11,1.637,26.696,99.678
11,15,12,1.988,27.256,144.977
11,15,13,1.999,28.341,307.400
11,15,14,1.645,28.788,262.382
11,15,15,0.329,28.712,139.326
11,15,16,0.019,28.886,93.284
11,15,17,0.019,28.784,29.728
11,16,7,1.928,24.979,169.401
11,16,8,3.287,26.428,385.969
11,16,9,3.856,28.017,545.586
11,16,10,3.020,29.550,671.161
11,16,11,3.347,31.116,831.219
11,16,12,2.653,32.147,669.347
11,16,13,2.383,32.652,716.892
11,16,14,1.626,32.958,567.197
11,16,15,0.955,33.004,360.934
11,16,16,0.020,33.259,176.624
11,16,17,0.021,31.648,21.210
11,17,7,0.323,25.702,167.504
11,17,8,0.376,27.659,291.904
11,17,9,0.443,28.553,378.226
11,17,10,0.733,29.587,618.305
11,17,11,0.898,30.558,610.490
11,17,12,1.356,31.383,739.123
11,17,13,1.979,31.705,648.216
11,17,14,2.315,32.424,623.540
11,17,15,2.978,31.974,367.789
11,17,16,2.573,31.384,153.732
11,17,17,1.973,30.238,24.366
11,18,7,0.021,24.583,198.198
11,18,8,0.136,27.226,434.525
11,18,9,0.408,29.386,653.606
11,18,10,1.114,30.221,788.155
11,18,11,2.183,30.263,718.265
11,18,12,1.851,31.273,783.493
11,18,13,2.090,31.881,711.926
11,18,14,2.431,32.295,674.124
11,18,15,2.061,32.271,429.586
11,18,16,1.776,31.983,203.325
11,18,17,1.372,30.992,23.195
11,19,7,0.282,25.055,80.464
11,19,8,1.104,26.525,264.820
11,19,9,1.440,28.038,506.175
11,19,10,1.652,29.178,600.724
11,19,11,1.759,30.030,651.324
11,19,12,1.465,30.978,579.381
11,19,13,2.363,31.132,541.992
11,19,14,3.845,28.263,155.899
11,19,15,2.403,26.846,58.058
11,19,16,1.226,27.060,47.156
11,19,17,0.711,26.781,15.013
11,20,7,1.541,25.244,163.154
11,20,8,2.029,26.675,328.887
11,20,9,2.338,28.125,594.923
11,20,10,2.241,28.897,510.649
11,20,11,2.377,30.161,832.548
11,20,12,2.782,30.946,847.931
11,20,13,2.202,31.351,585.716
11,20,14,2.709,31.324,536.474
11,20,15,3.077,31.560,420.690
11,20,16,2.777,31.369,206.826
11,20,17,2.221,30.425,20.949
11,21,7,2.552,25.858,212.356
11,21,8,2.906,27.219,290.513
11,21,9,3.184,28.242,396.130
11,21,10,3.075,28.772,382.531
11,21,11,2.794,29.948,655.201
11,21,12,2.477,30.734,562.447
11,21,13,2.573,29.315,408.199
11,21,14,2.927,29.855,480.827
11,21,15,2.357,29.095,157.704
11,21,16,0.653,25.789,37.362
11,21,17,0.846,27.031,8.432
11,22,7,0.711,25.254,133.529
11,22,8,2.257,26.801,283.911
11,22,9,2.843,27.889,328.054
11,22,10,3.269,28.962,606.491
11,22,11,3.384,29.711,709.490
11,22,12,3.047,30.621,708.213
11,22,13,3.190,31.174,681.049
11,22,14,3.560,31.146,452.120
11,22,15,3.031,29.512,149.516
11,22,16,2.519,29.006,71.526
11,22,17,2.534,28.644,10.662
11,23,7,0.899,24.177,139.250
11,23,8,1.584,26.207,381.665
11,23,9,2.121,27.737,570.284
11,23,10,2.629,28.856,713.936
11,23,11,2.431,29.683,643.053
11,23,12,2.781,30.330,646.442
11,23,13,2.712,30.618,516.509
11,23,14,2.286,30.674,361.847
11,23,15,3.028,30.931,312.745
11,23,16,2.412,30.821,169.946
11,23,17,1.793,29.948,17.230
11,24,7,0.680,23.366,125.565
11,24,8,0.874,25.312,299.561
11,24,9,1.031,27.446,491.804
11,24,10,1.823,28.684,649.251
11,24,11,1.788,29.192,598.891
11,24,12,1.585,30.181,715.862
11,24,13,1.922,30.563,547.962
11,24,14,2.408,31.048,562.451
11,24,15,2.969,31.133,405.790
11,24,16,2.369,30.409,104.263
11,24,17,2.187,29.846,18.292
11,25,7,0.534,24.816,160.810
11,25,8,2.044,26.445,297.676
11,25,9,2.942,27.346,395.240
11,25,10,3.440,28.230,429.209
11,25,11,3.979,29.095,645.085
11,25,12,4.113,29.802,678.445
11,25,13,4.200,30.344,590.176
11,25,14,4.049,30.458,491.280
11,25,15,3.782,30.336,324.835
11,25,16,3.286,30.098,222.262
11,25,17,2.912,28.842,27.812
11,26,7,0.414,23.156,67.478
11,26,8,0.614,24.174,158.832
11,26,9,1.343,25.629,312.969
11,26,10,3.261,27.637,715.493
11,26,11,3.227,27.659,177.686
11,26,12,2.780,28.147,283.012
11,26,13,2.848,28.373,333.179
11,26,14,3.989,28.998,393.008
11,26,15,3.702,28.590,276.705
11,26,16,2.989,28.129,155.371
11,26,17,3.647,26.697,5.175
11,27,7,1.406,24.672,98.443
11,27,8,1.622,25.503,104.025
11,27,9,2.438,25.385,133.444
11,27,10,2.357,25.661,350.960
11,27,11,3.460,27.318,533.941
11,27,12,3.131,28.313,513.967
11,27,13,3.576,28.388,326.950
11,27,14,3.455,27.403,461.584
11,27,15,2.643,27.833,245.854
11,27,16,2.731,26.023,52.585
11,27,17,1.697,24.708,-0.151
11,28,7,3.059,25.087,165.897
11,28,8,3.460,25.764,146.010
11,28,9,3.242,25.996,166.964
11,28,10,2.822,26.597,237.558
11,28,11,3.901,27.947,454.101
11,28,12,3.781,28.439,506.857
11,28,13,3.605,28.680,460.714
11,28,14,3.093,28.380,103.051
11,28,15,3.006,27.542,116.467
11,28,16,2.297,26.426,126.863
11,28,17,2.010,26.638,19.336
11,29,7,2.847,24.765,36.698
11,29,8,2.845,24.714,55.210
11,29,9,2.556,25.021,219.866
11,29,10,3.373,25.213,247.211
11,29,11,2.966,24.891,197.736
11,29,12,3.759,25.184,389.463
11,29,13,3.696,25.329,366.489
11,29,14,2.352,25.275,28.631
11,29,15,2.932,25.193,58.611
11,29,16,2.050,24.879,42.974
11,29,17,1.556,24.946,9.379
11,30,7,2.948,24.083,75.892
11,30,8,3.223,25.199,208.833
11,30,9,2.920,26.160,261.983
11,30,10,3.306,26.574,304.189
11,30,11,4.882,28.291,714.715
11,30,12,3.806,28.068,311.956
11,30,13,3.606,27.987,492.424
11,30,14,4.825,28.360,392.207
11,30,15,2.785,27.312,189.604
11,30,16,2.347,26.533,62.295
11,30,17,2.746,25.491,0.741
12,1,7,1.116,24.862,166.723
12,1,8,2.110,25.753,282.598
12,1,9,3.172,27.188,493.576
12,1,10,3.003,28.100,468.262
12,1,11,1.989,27.367,366.245
12,1,12,3.044,27.266,463.129
12,1,13,2.479,25.896,121.777
12,1,14,0.734,25.689,228.486
12,1,15,2.513,26.315,211.606
12,1,16,2.904,26.166,194.254
12,1,17,2.141,25.462,26.502
12,2,7,2.386,22.991,46.737
12,2,8,2.220,23.507,72.341
12,2,9,1.835,24.184,114.676
12,2,10,3.006,24.706,196.660
12,2,11,2.586,24.933,188.794
12,2,12,2.944,25.118,224.432
12,2,13,2.596,25.259,229.456
12,2,14,3.418,25.686,380.037
12,2,15,3.716,25.387,362.366
12,2,16,3.856,25.111,167.750
12,2,17,2.686,24.376,3.101
12,3,7,0.551,22.900,84.279
12,3,8,0.379,24.261,217.538
12,3,9,2.647,26.049,488.704
12,3,10,3.615,27.256,540.509
12,3,11,3.788,27.557,436.330
12,3,12,2.968,28.044,413.646
12,3,13,3.072,27.755,210.246
12,3,14,2.582,26.837,163.640
12,3,15,3.615,27.209,329.696
12,3,16,3.505,26.623,169.357
12,3,17,2.419,25.712,28.205
12,4,7,1.420,24.103,162.164
12,4,8,2.541,25.515,377.684
12,4,9,3.490,26.480,593.134
12,4,10,3.124,27.592,734.026
12,4,11,2.968,28.257,774.885
12,4,12,2.997,28.806,766.425
12,4,13,2.873,28.861,544.905
12,4,14,2.602,28.885,379.826
12,4,15,2.186,28.914,266.369
12,4,16,2.156,28.855,162.970
12,4,17,2.237,27.757,26.077
12,5,7,1.758,23.426,102.456
12,5,8,2.469,25.161,354.501
12,5,9,2.661,26.678,528.728
12,5,10,3.559,27.551,668.979
12,5,11,2.507,28.180,412.484
12,5,12,2.199,28.379,332.109
12,5,13,2.100,29.003,490.835
12,5,14,2.188,29.598,608.853
12,5,15,1.075,29.912,344.498
12,5,16,0.668,29.611,182.228
12,5,17,0.501,28.727,24.106
12,6,7,1.600,23.747,130.516
12,6,8,2.702,25.077,245.748
12,6,9,2.254,26.155,274.927
12,6,10,2.858,27.235,507.023
12,6,11,2.675,28.442,659.901
12,6,12,2.205,29.046,585.295
12,6,13,1.519,29.835,551.690
12,6,14,1.832,30.200,491.008
12,6,15,1.016,30.323,330.059
12,6,16,1.614,29.746,168.395
12,6,17,1.669,28.752,19.945
12,7,7,1.209,23.618,125.545
12,7,8,2.110,25.084,311.153
12,7,9,2.321,26.424,465.908
12,7,10,1.597,27.426,522.672
12,7,11,1.511,28.272,658.583
12,7,12,1.741,28.827,600.072
12,7,13,1.581,29.471,503.625
12,7,14,2.194,29.743,470.027
12,7,15,2.695,29.959,348.923
12,7,16,2.329,29.732,184.239
12,7,17,1.685,28.818,26.943
12,8,7,0.156,22.027,136.419
12,8,8,1.077,23.867,347.308
12,8,9,1.269,26.252,562.814
12,8,10,1.084,27.494,723.901
12,8,11,1.274,28.544,758.291
12,8,12,1.554,29.537,801.545
12,8,13,2.021,30.083,716.405
12,8,14,1.287,30.860,605.633
12,8,15,1.927,30.631,415.013
12,8,16,2.046,30.237,215.182
12,8,17,0.865,29.053,31.074
12,9,7,0.022,22.332,149.850
12,9,8,0.278,24.663,356.505
12,9,9,0.732,26.523,557.349
12,9,10,0.958,28.164,707.475
12,9,11,0.670,29.339,791.601
12,9,12,0.924,30.178,800.017
12,9,13,1.174,30.841,725.337
12,9,14,1.041,31.352,575.693
12,9,15,0.605,31.527,387.388
12,9,16,0.670,30.889,177.886
12,9,17,0.489,29.865,19.877
12,10,7,0.088,24.270,71.764
12,10,8,0.387,25.258,191.327
12,10,9,0.591,26.629,351.011
12,10,10,0.952,27.924,513.871
12,10,11,0.932,29.501,719.957
12,10,12,1.799,30.071,744.435
12,10,13,2.199,30.655,706.464
12,10,14,2.668,30.681,588.782
12,10,15,2.605,30.523,400.652
12,10,16,2.439,30.098,194.256
12,10,17,0.736,29.126,29.041
12,11,7,0.147,23.428,89.281
12,11,8,0.317,25.110,283.940
12,11,9,0.485,26.853,509.545
12,11,10,0.347,28.611,702.894
12,11,11,0.844,29.681,754.741
12,11,12,1.236,30.429,741.181
12,11,13,1.109,31.280,716.301
12,11,14,0.664,31.206,514.105
12,11,15,1.177,31.142,395.072
12,11,16,1.673,30.703,198.472
12,11,17,0.247,30.121,28.014
12,12,7,0.277,24.106,148.877
12,12,8,0.236,26.010,304.887
12,12,9,1.104,27.131,463.648
12,12,10,1.290,28.082,666.581
12,12,11,0.963,29.334,663.698
12,12,12,1.154,29.671,628.387
12,12,13,1.017,30.247,521.225
12,12,14,0.795,30.780,515.722
12,12,15,1.037,30.927,367.030
12,12,16,1.026,30.505,182.167
12,12,17,0.635,29.417,27.942
12,13,7,0.192,24.130,120.128
12,13,8,1.400,25.744,322.485
12,13,9,1.585,26.835,456.891
12,13,10,1.890,28.072,640.718
12,13,11,2.006,28.862,714.967
12,13,12,2.352,29.556,716.662
12,13,13,2.114,29.863,582.304
12,13,14,1.761,30.156,493.487
12,13,15,1.667,30.170,334.555
12,13,16,2.062,29.700,156.045
12,13,17,1.758,28.918,19.340
12,14,7,1.476,23.788,136.654
12,14,8,2.690,25.063,303.818
12,14,9,3.314,26.149,537.561
12,14,10,2.918,27.466,638.090
12,14,11,2.640,28.534,709.979
12,14,12,2.208,28.922,569.445
12,14,13,2.258,29.682,616.174
12,14,14,2.149,30.001,459.328
12,14,15,2.219,30.134,344.969
12,14,16,2.355,29.780,186.518
12,14,17,2.303,29.036,26.137
12,15,7,1.681,24.239,67.316
12,15,8,2.070,25.361,168.898
12,15,9,2.770,26.389,324.069
12,15,10,3.381,27.069,303.565
12,15,11,3.844,26.867,280.683
12,15,12,3.741,26.941,365.160
12,15,13,3.328,27.717,505.537
12,15,14,2.744,28.541,524.944
12,15,15,4.386,27.498,156.307
12,15,16,3.873,26.139,42.878
12,15,17,2.522,25.816,18.255
12,16,7,2.781,24.094,131.981
12,16,8,3.551,25.333,329.136
12,16,9,3.884,26.608,494.947
12,16,10,4.241,27.490,510.115
12,16,11,4.070,28.729,745.966
12,16,12,4.102,29.086,675.272
12,16,13,3.505,29.860,552.686
12,16,14,3.870,29.636,429.404
12,16,15,4.061,29.725,349.915
12,16,16,4.381,29.220,215.476
12,16,17,3.016,27.954,32.733
12,17,7,2.380,24.009,131.700
12,17,8,3.079,25.256,325.895
12,17,9,4.196,26.572,546.634
12,17,10,5.103,27.454,646.231
12,17,11,4.692,28.282,713.546
12,17,12,4.755,28.507,524.712
12,17,13,4.957,26.363,165.870
12,17,14,4.308,24.567,202.984
12,17,15,3.347,25.240,274.104
12,17,16,3.456,26.757,150.815
12,17,17,3.071,26.609,20.144
12,18,7,0.666,21.965,124.265
12,18,8,2.502,24.494,319.105
12,18,9,2.978,26.081,470.509
12,18,10,3.755,26.720,479.059
12,18,11,3.884,27.862,641.066
12,18,12,3.752,28.679,669.472
12,18,13,3.972,29.333,663.612
12,18,14,4.386,29.619,605.921
12,18,15,4.173,29.522,402.506
12,18,16,3.490,28.801,201.081
12,18,17,2.260,27.682,36.225
12,19,7,2.349,22.637,91.782
12,19,8,3.160,24.031,229.917
12,19,9,4.167,25.838,518.355
12,19,10,3.921,26.537,375.364
12,19,11,3.615,27.276,617.733
12,19,12,3.513,27.926,535.873
12,19,13,3.507,28.131,361.398
12,19,14,3.314,27.650,143.225
12,19,15,3.312,27.349,99.981
12,19,16,2.745,26.927,59.983
12,19,17,1.996,26.578,3.187
12,20,7,3.257,23.576,160.028
12,20,8,4.180,24.582,362.567
12,20,9,5.300,25.914,597.613
12,20,10,4.588,27.351,721.851
12,20,11,4.554,28.403,833.673
12,20,12,4.834,29.148,852.448
12,20,13,4.633,28.387,750.509
12,20,14,4.341,29.818,637.610
12,20,15,4.399,29.490,440.045
12,20,16,3.110,29.167,173.152
12,20,17,2.561,28.525,42.225
12,21,7,2.048,22.863,33.377
12,21,8,1.156,22.273,50.326
12,21,9,0.617,22.560,256.101
12,21,10,0.521,24.317,195.477
12,21,11,0.897,25.549,349.386
12,21,12,2.980,26.555,165.774
12,21,13,2.560,25.601,104.113
12,21,14,1.484,23.851,74.234
12,21,15,2.350,22.998,41.731
12,21,16,1.028,23.010,49.137
12,21,17,0.027,23.237,9.853
12,22,7,0.939,22.960,23.108
12,22,8,0.889,23.087,28.099
12,22,9,1.010,23.373,199.057
12,22,10,2.629,25.281,622.184
12,22,11,2.504,26.821,753.613
12,22,12,2.404,27.468,521.062
12,22,13,2.295,28.125,481.172
12,22,14,2.498,27.969,278.110
12,22,15,1.844,28.656,387.857
12,22,16,2.717,28.017,80.207
12,22,17,1.627,27.302,15.304
12,23,7,0.344,22.664,79.411
12,23,8,2.231,24.359,328.518
12,23,9,3.435,26.031,491.629
12,23,10,4.104,26.919,550.674
12,23,11,4.105,27.889,690.308
12,23,12,3.685,28.482,579.736
12,23,13,3.459,28.672,421.827
12,23,14,4.038,29.073,448.260
12,23,15,4.077,28.680,299.696
12,23,16,3.759,28.638,206.955
12,23,17,3.183,27.737,36.990
12,24,7,0.280,22.533,147.206
12,24,8,1.184,24.198,361.880
12,24,9,3.307,25.645,577.252
12,24,10,3.462,26.903,745.578
12,24,11,3.388,27.977,811.942
12,24,12,3.938,28.249,767.139
12,24,13,3.873,28.313,532.757
12,24,14,4.024,28.230,478.030
